subject,number,name,description,credit_hours,crn,section,enrollment_status,type,type_code,start_time,end_time,days,room,building,instructors,
CI,433,Foundations of Bilingual Education,"Analyzes historical, political, and educational influences on bilingual/ESL education in US. Theoretical foundation of bilingual and ESL programs are examined as well as the effectiveness of program models in promoting academic achievement. Meets standards and course requirements for the Illinois State Board of Education Teaching Approval and Endorsement for Bilingual and ESL teachers. Same as LLS 433. 4 undergraduate hours. 4 graduate hours.",4 hours.,35708,GO,CrossListOpen (Restricted),Online,ONL,16:00,18:50,M,,,"Martinez Negrette, G",
CI,433,Foundations of Bilingual Education,"Analyzes historical, political, and educational influences on bilingual/ESL education in US. Theoretical foundation of bilingual and ESL programs are examined as well as the effectiveness of program models in promoting academic achievement. Meets standards and course requirements for the Illinois State Board of Education Teaching Approval and Endorsement for Bilingual and ESL teachers. Same as LLS 433. 4 undergraduate hours. 4 graduate hours.",4 hours.,35724,ONL,CrossListOpen (Restricted),Online,ONL,16:00,18:50,M,,,"Martinez Negrette, G",
CI,437,Educational Game Design,"Examines the role that physical and digital games play in learning. Focuses on how people learn through play and how game structures support educational outcomes. Principles of game design are described and students apply them to the design of original games with a specified educational objective. Students learn to prototype, playtest, and evaluate the educational content of games. Surveys and samples games in the areas of serious games, persuasive games, games for impact, etc. 3 undergraduate hours. 4 graduate hours. Prerequisite: Junior standing or consent of instructor.",3 OR 4 hours.,38747,A,CrossListOpen (Restricted),Lecture-Discussion,LCD,14:00,15:20,TR,32,Psychology Building,"Lindgren, R",
CI,437,Educational Game Design,"Examines the role that physical and digital games play in learning. Focuses on how people learn through play and how game structures support educational outcomes. Principles of game design are described and students apply them to the design of original games with a specified educational objective. Students learn to prototype, playtest, and evaluate the educational content of games. Surveys and samples games in the areas of serious games, persuasive games, games for impact, etc. 3 undergraduate hours. 4 graduate hours. Prerequisite: Junior standing or consent of instructor.",3 OR 4 hours.,36449,B,CrossListOpen (Restricted),Lecture-Discussion,LCD,14:00,15:20,TR,32,Psychology Building,"Lindgren, R",
CI,446,Culture in the Classroom,"Explores cultural, political, and social factors that affect learning and teaching. Introduces students to the fields of educational anthropology and multicultural education and to the application of cultural information to curriculum development and classroom practice. The 3-hour undergraduate version and 4-hour graduate version meet the Cross-Cultural Studies for Teaching Limited-English-Proficient Students requirement for Bilingual and/or ESL Teaching Approval or Endorsement from the Illinois State Board of Education. 3 undergraduate hours. 2 or 4 graduate hours.",2 TO 4 hours.,31475,B,CrossListOpen (Restricted),Online,ONL,16:00,18:50,T,,,"Nunez Cortez, I",
CI,446,Culture in the Classroom,"Explores cultural, political, and social factors that affect learning and teaching. Introduces students to the fields of educational anthropology and multicultural education and to the application of cultural information to curriculum development and classroom practice. The 3-hour undergraduate version and 4-hour graduate version meet the Cross-Cultural Studies for Teaching Limited-English-Proficient Students requirement for Bilingual and/or ESL Teaching Approval or Endorsement from the Illinois State Board of Education. 3 undergraduate hours. 2 or 4 graduate hours.",2 TO 4 hours.,70294,C,CrossListOpen (Restricted),Online,ONL,16:00,18:50,T,,,"Nunez Cortez, I",
CI,449,Issues in Latina/o Education,Critiques and explores various theoretical frameworks used to explain Latina/Latino academic achievement. Examines curricular and instructional issues by investigating how different school systems have implemented schooling for Latina/Latino students. Develops critical understanding of the role of education within the Latina/Latino community. Same as LLS 449. 3 undergraduate hours. 2 or 4 graduate hours.,2 TO 4 hours.,31474,G2,CrossListOpen (Restricted),Lecture-Discussion,LCD,13:00,15:50,R,42A,Education Building,"Gonzalez, M",
CI,449,Issues in Latina/o Education,Critiques and explores various theoretical frameworks used to explain Latina/Latino academic achievement. Examines curricular and instructional issues by investigating how different school systems have implemented schooling for Latina/Latino students. Develops critical understanding of the role of education within the Latina/Latino community. Same as LLS 449. 3 undergraduate hours. 2 or 4 graduate hours.,2 TO 4 hours.,64402,G4,CrossListOpen (Restricted),Lecture-Discussion,LCD,13:00,15:50,R,42A,Education Building,"Gonzalez, M",
CI,449,Issues in Latina/o Education,Critiques and explores various theoretical frameworks used to explain Latina/Latino academic achievement. Examines curricular and instructional issues by investigating how different school systems have implemented schooling for Latina/Latino students. Develops critical understanding of the role of education within the Latina/Latino community. Same as LLS 449. 3 undergraduate hours. 2 or 4 graduate hours.,2 TO 4 hours.,70296,UG,CrossListOpen (Restricted),Lecture-Discussion,LCD,13:00,15:50,R,42A,Education Building,"Gonzalez, M",
CI,450,Teaching Elementary Science I,"Course is the first of two, 3-hour science methods courses in the elementary education program, which will examine elementary science content, learning theory, and the teaching of science in the elementary school. 3 undergraduate hours. 3 graduate hours. Prerequisite: Admission to the Elementary Teacher Education Program.",3 hours.,31476,A,Closed,Lecture-Discussion,LCD,13:00,15:50,T,22,Education Building,"Dean, S",
CI,450,Teaching Elementary Science I,"Course is the first of two, 3-hour science methods courses in the elementary education program, which will examine elementary science content, learning theory, and the teaching of science in the elementary school. 3 undergraduate hours. 3 graduate hours. Prerequisite: Admission to the Elementary Teacher Education Program.",3 hours.,31478,C,Open (Restricted),Lecture-Discussion,LCD,13:00,15:50,R,22,Education Building,,
CI,450,Teaching Elementary Science I,"Course is the first of two, 3-hour science methods courses in the elementary education program, which will examine elementary science content, learning theory, and the teaching of science in the elementary school. 3 undergraduate hours. 3 graduate hours. Prerequisite: Admission to the Elementary Teacher Education Program.",3 hours.,31481,D,Open (Restricted),Lecture-Discussion,LCD,9:00,11:50,F,22,Education Building,"Hug, B",
CI,452,Social Studies as Action and Inquiry,"This course continues the application of methods and content knowledge from CI 448 and will use an inquiry approach to study classrooms and school communities. Students will learn about teacher action research and begin planning an implement classroom inquiry in their teaching, first as a small pilot project and then a more extensive study connected with EdTPA assignments. The continuing themes of active citizenship, diversity, equity, and professional practices will guide learning and action research planning. 3 undergraduate hours. 4 graduate hours. Prerequisite: Admission to the Elementary Teacher Education Program.",3 OR 4 hours.,31482,C1,Open (Restricted),Lecture-Discussion,LCD,9:00,11:50,F,162,Education Building,,
